epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
69,63560.7,0.62081,0.3448,0.87711,0.85676,0.76006,0.83975,0.6187,0.73417,0.41414,0.94888,0.006634,0.006634,0.006634
70,64473.5,0.61894,0.34362,0.87599,0.84633,0.76615,0.84003,0.61937,0.73379,0.41361,0.94873,0.0065845,0.0065845,0.0065845
71,65389.3,0.61682,0.34193,0.87441,0.84867,0.76453,0.83966,0.61791,0.73527,0.41411,0.94931,0.006535,0.006535,0.006535
72,66300.8,0.61512,0.34089,0.87442,0.85252,0.76345,0.84017,0.61867,0.73626,0.41359,0.94961,0.0064855,0.0064855,0.0064855
73,67216.2,0.6148,0.34094,0.87431,0.85,0.76629,0.84179,0.62075,0.73239,0.41196,0.9484,0.006436,0.006436,0.006436
74,68126.4,0.61263,0.33913,0.87299,0.84693,0.76737,0.84089,0.62051,0.73222,0.41196,0.94841,0.0063865,0.0063865,0.0063865
75,69034.5,0.61062,0.33729,0.87169,0.85059,0.76644,0.84164,0.62058,0.73277,0.41181,0.94889,0.006337,0.006337,0.006337
76,69947.2,0.60807,0.33587,0.87071,0.85357,0.76482,0.84062,0.61982,0.73368,0.41248,0.94919,0.0062875,0.0062875,0.0062875
77,70861.1,0.60614,0.33475,0.87014,0.85519,0.76595,0.8412,0.62005,0.73446,0.4125,0.94961,0.006238,0.006238,0.006238
78,71772.4,0.60568,0.33376,0.86996,0.85131,0.76571,0.84062,0.62016,0.73414,0.41162,0.94934,0.0061885,0.0061885,0.0061885
