epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
73,127313,0.78821,0.50099,0.93245,0.86979,0.76982,0.85217,0.62686,0.75585,0.44013,0.90398,0.007657,0.007657,0.007657
74,129043,0.788,0.50074,0.93236,0.8712,0.76877,0.85238,0.62721,0.75543,0.43967,0.90376,0.007624,0.007624,0.007624
75,130773,0.78912,0.50132,0.93285,0.87237,0.76814,0.85265,0.62751,0.75505,0.43927,0.90361,0.007591,0.007591,0.007591
76,132504,0.78858,0.50001,0.93229,0.87097,0.77016,0.85317,0.62783,0.75465,0.43899,0.90343,0.007558,0.007558,0.007558
77,134236,0.78578,0.49897,0.93176,0.8698,0.77149,0.85351,0.62816,0.75419,0.43854,0.90327,0.007525,0.007525,0.007525
78,135965,0.78723,0.50002,0.93221,0.87181,0.77138,0.85362,0.6285,0.75397,0.43815,0.90314,0.007492,0.007492,0.007492
79,137696,0.785,0.498,0.93096,0.87159,0.77196,0.85389,0.62871,0.75358,0.43775,0.90294,0.007459,0.007459,0.007459
80,139425,0.78823,0.50007,0.93276,0.8746,0.77126,0.85436,0.62916,0.75317,0.4374,0.90279,0.007426,0.007426,0.007426
81,141156,0.78641,0.49785,0.93098,0.87416,0.77085,0.85459,0.62938,0.75292,0.43714,0.90264,0.007393,0.007393,0.007393
82,142897,0.78531,0.49731,0.93126,0.87281,0.77181,0.85494,0.62968,0.75255,0.43663,0.90247,0.00736,0.00736,0.00736
83,144628,0.78461,0.49629,0.93067,0.87165,0.77278,0.85515,0.62992,0.75228,0.43656,0.90234,0.007327,0.007327,0.007327
84,146379,0.78611,0.49691,0.93126,0.87127,0.77423,0.85551,0.63026,0.75191,0.43608,0.9022,0.007294,0.007294,0.007294
85,148110,0.78413,0.49699,0.93114,0.87315,0.77271,0.85554,0.63077,0.75147,0.43573,0.90207,0.007261,0.007261,0.007261
86,149839,0.78483,0.49615,0.93115,0.87269,0.77277,0.8557,0.63115,0.75102,0.43536,0.90186,0.007228,0.007228,0.007228
87,151569,0.7826,0.49551,0.93021,0.87294,0.77379,0.85603,0.63137,0.75069,0.43484,0.90172,0.007195,0.007195,0.007195
88,153300,0.78214,0.49448,0.93003,0.87408,0.7738,0.85634,0.63161,0.75028,0.43462,0.90156,0.007162,0.007162,0.007162
89,155030,0.78046,0.49391,0.92957,0.87312,0.77477,0.85641,0.63208,0.7499,0.43424,0.90141,0.007129,0.007129,0.007129
90,156761,0.78319,0.49404,0.9305,0.87281,0.77569,0.85683,0.63259,0.74943,0.43382,0.90124,0.007096,0.007096,0.007096
91,158492,0.78215,0.493,0.92962,0.87301,0.77597,0.857,0.63281,0.74904,0.4335,0.90106,0.007063,0.007063,0.007063
92,160243,0.7821,0.49384,0.92957,0.87316,0.77674,0.85734,0.63319,0.74877,0.43308,0.90092,0.00703,0.00703,0.00703
93,161974,0.78302,0.49469,0.92968,0.87341,0.77706,0.85754,0.63354,0.7484,0.43284,0.90076,0.006997,0.006997,0.006997
94,163705,0.78088,0.49234,0.9294,0.87391,0.7767,0.85765,0.63385,0.74809,0.43252,0.90064,0.006964,0.006964,0.006964
95,165453,0.78049,0.49225,0.9288,0.87437,0.77641,0.85781,0.63408,0.74776,0.43208,0.90048,0.006931,0.006931,0.006931
