epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
109,250725,0.78215,0.50285,0.92564,0.88138,0.78864,0.86838,0.64065,0.7481,0.43739,0.89672,0.006469,0.006469,0.006469
110,252868,0.78262,0.50271,0.92531,0.8828,0.7884,0.86857,0.64107,0.74776,0.43704,0.89657,0.006436,0.006436,0.006436
111,255010,0.78264,0.50292,0.9258,0.88384,0.78763,0.86902,0.64144,0.74741,0.43659,0.89645,0.006403,0.006403,0.006403
112,257152,0.78336,0.50251,0.92617,0.88394,0.78828,0.86945,0.64178,0.74699,0.4363,0.89629,0.00637,0.00637,0.00637
113,259295,0.78131,0.50213,0.92538,0.88419,0.78837,0.86981,0.64195,0.7467,0.43588,0.89617,0.006337,0.006337,0.006337
114,261438,0.78145,0.50176,0.92569,0.8829,0.78948,0.86994,0.64226,0.74635,0.43546,0.896,0.006304,0.006304,0.006304
115,263582,0.78047,0.50004,0.92509,0.88308,0.79048,0.87029,0.64261,0.74599,0.435,0.89586,0.006271,0.006271,0.006271
116,265724,0.78051,0.50064,0.92549,0.88424,0.78984,0.87088,0.64279,0.74554,0.43467,0.89568,0.006238,0.006238,0.006238
117,267867,0.77873,0.49805,0.92437,0.88517,0.78993,0.8709,0.64296,0.74525,0.43431,0.89558,0.006205,0.006205,0.006205
118,270011,0.78062,0.49891,0.92477,0.88557,0.79045,0.8713,0.64325,0.7449,0.43382,0.89545,0.006172,0.006172,0.006172
119,272154,0.78049,0.49939,0.92504,0.88557,0.79087,0.87135,0.64369,0.74464,0.43332,0.89536,0.006139,0.006139,0.006139
120,274296,0.7803,0.49925,0.92473,0.88569,0.7914,0.87168,0.64395,0.74426,0.43294,0.89517,0.006106,0.006106,0.006106
121,276439,0.77762,0.49778,0.92434,0.88691,0.79144,0.87191,0.64419,0.7441,0.43263,0.89502,0.006073,0.006073,0.006073
122,278582,0.77801,0.49762,0.9237,0.88528,0.7925,0.87198,0.6446,0.74375,0.43239,0.89485,0.00604,0.00604,0.00604
123,280725,0.77774,0.49717,0.92353,0.88411,0.79352,0.872,0.64458,0.74325,0.43219,0.89463,0.006007,0.006007,0.006007
124,282868,0.77787,0.49677,0.92367,0.88354,0.79465,0.87223,0.64511,0.74287,0.4319,0.89448,0.005974,0.005974,0.005974
125,285010,0.77691,0.49627,0.92343,0.88213,0.79568,0.87263,0.64553,0.74249,0.43134,0.89436,0.005941,0.005941,0.005941
126,287157,0.77749,0.49658,0.92323,0.88514,0.79495,0.87294,0.64577,0.74207,0.4308,0.89418,0.005908,0.005908,0.005908
127,289616,0.77641,0.49562,0.92319,0.8854,0.79518,0.8731,0.64618,0.74163,0.43059,0.89404,0.005875,0.005875,0.005875
128,291819,0.77559,0.49443,0.92287,0.8846,0.79612,0.8731,0.64651,0.7413,0.43019,0.89394,0.005842,0.005842,0.005842
129,293982,0.77481,0.49424,0.92287,0.88479,0.79692,0.87365,0.64701,0.74108,0.4299,0.89379,0.005809,0.005809,0.005809
130,296148,0.77425,0.49328,0.92197,0.88575,0.79676,0.87395,0.64723,0.74068,0.42961,0.89369,0.005776,0.005776,0.005776
131,298312,0.7744,0.49404,0.92213,0.8844,0.79809,0.87403,0.64765,0.74034,0.42925,0.89355,0.005743,0.005743,0.005743
132,300461,0.77503,0.49345,0.92201,0.88595,0.79724,0.87426,0.64791,0.7401,0.42887,0.8934,0.00571,0.00571,0.00571
133,302609,0.77385,0.49265,0.92206,0.8868,0.79679,0.87448,0.64816,0.73967,0.42841,0.89331,0.005677,0.005677,0.005677
134,304777,0.77466,0.49313,0.92221,0.88772,0.79687,0.8748,0.64846,0.73928,0.4281,0.89312,0.005644,0.005644,0.005644
