epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
168,217016,0.69517,0.38488,0.86532,0.92056,0.85961,0.92431,0.72702,0.61867,0.32605,0.8321,0.0017335,0.0017335,0.0017335
169,218146,0.6961,0.38487,0.86584,0.92092,0.86072,0.92479,0.72782,0.61734,0.32522,0.8317,0.001684,0.001684,0.001684
170,219274,0.69119,0.38129,0.86426,0.92098,0.86156,0.92526,0.72861,0.616,0.32436,0.83131,0.0016345,0.0016345,0.0016345
171,220403,0.69164,0.38147,0.86466,0.92172,0.86191,0.92568,0.72963,0.61475,0.3235,0.83093,0.001585,0.001585,0.001585
172,221532,0.6877,0.37779,0.86234,0.92157,0.86297,0.92618,0.73055,0.61349,0.32262,0.83047,0.0015355,0.0015355,0.0015355
173,222661,0.68714,0.37814,0.86278,0.92237,0.86358,0.92676,0.73148,0.61224,0.32181,0.83008,0.001486,0.001486,0.001486
174,223790,0.68594,0.37749,0.86184,0.92277,0.86433,0.92719,0.73227,0.6108,0.32091,0.82963,0.0014365,0.0014365,0.0014365
175,224919,0.68335,0.37514,0.86154,0.9234,0.86519,0.92769,0.73308,0.60951,0.31997,0.82924,0.001387,0.001387,0.001387
176,226047,0.68025,0.37301,0.86081,0.92385,0.8656,0.92813,0.73387,0.60816,0.31908,0.82884,0.0013375,0.0013375,0.0013375
177,227175,0.67903,0.37216,0.85999,0.92434,0.86644,0.9286,0.73475,0.60678,0.31825,0.82841,0.001288,0.001288,0.001288
178,228304,0.676,0.36912,0.85825,0.92457,0.86721,0.92899,0.7356,0.60541,0.31743,0.82792,0.0012385,0.0012385,0.0012385
179,229433,0.67442,0.36829,0.85876,0.92552,0.86772,0.92954,0.73641,0.604,0.31658,0.8275,0.001189,0.001189,0.001189
180,230561,0.67219,0.36597,0.85779,0.92566,0.86826,0.92993,0.73722,0.60269,0.31569,0.82708,0.0011395,0.0011395,0.0011395
181,231691,0.67066,0.36575,0.85751,0.9264,0.86824,0.93039,0.73816,0.60135,0.31488,0.82662,0.00109,0.00109,0.00109
182,232819,0.66728,0.36246,0.85632,0.92677,0.86882,0.9307,0.73889,0.60003,0.3141,0.82618,0.0010405,0.0010405,0.0010405
183,233947,0.66541,0.36097,0.85536,0.92732,0.86964,0.93112,0.73969,0.5987,0.31323,0.82574,0.000991,0.000991,0.000991
184,235076,0.66379,0.35969,0.85487,0.92739,0.87048,0.93148,0.74043,0.59746,0.31242,0.8253,0.0009415,0.0009415,0.0009415
185,236203,0.65942,0.35684,0.85435,0.92768,0.87125,0.93198,0.74129,0.59613,0.31156,0.82491,0.000892,0.000892,0.000892
186,237332,0.65988,0.35689,0.85493,0.92752,0.8722,0.9324,0.74207,0.59474,0.31079,0.82455,0.0008425,0.0008425,0.0008425
187,238460,0.65535,0.35379,0.85309,0.92825,0.87256,0.93277,0.74285,0.59327,0.30995,0.82417,0.000793,0.000793,0.000793
