epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
75,160283,0.75445,0.43504,0.91356,0.89677,0.8405,0.91045,0.70516,0.66044,0.34666,0.86829,0.006337,0.006337,0.006337
76,162334,0.75608,0.43628,0.91429,0.89843,0.84044,0.91092,0.70589,0.65955,0.34572,0.86796,0.0062875,0.0062875,0.0062875
77,164449,0.74878,0.42942,0.91125,0.89776,0.84184,0.91138,0.70654,0.65875,0.34499,0.86763,0.006238,0.006238,0.006238
78,167232,0.75063,0.43215,0.91148,0.89841,0.84236,0.9119,0.70717,0.65773,0.34421,0.86731,0.0061885,0.0061885,0.0061885
79,169774,0.74787,0.42955,0.90946,0.89763,0.84374,0.91231,0.70789,0.65673,0.34341,0.86686,0.006139,0.006139,0.006139
80,171826,0.7474,0.42948,0.90708,0.89823,0.84416,0.91279,0.70845,0.6558,0.34269,0.86635,0.0060895,0.0060895,0.0060895
81,173672,0.74697,0.42891,0.90983,0.89938,0.84447,0.91322,0.70916,0.6548,0.34198,0.86596,0.00604,0.00604,0.00604
82,175555,0.7481,0.42862,0.90843,0.89976,0.84474,0.91377,0.70994,0.65375,0.34124,0.86545,0.0059905,0.0059905,0.0059905
83,177209,0.7479,0.42813,0.90699,0.90001,0.84568,0.91424,0.71065,0.65269,0.34037,0.8649,0.005941,0.005941,0.005941
84,179306,0.74472,0.42583,0.90814,0.90001,0.84654,0.91476,0.71133,0.6517,0.33966,0.86446,0.0058915,0.0058915,0.0058915
85,181180,0.74591,0.4262,0.9061,0.90172,0.84634,0.91515,0.71204,0.65065,0.33889,0.86395,0.005842,0.005842,0.005842
86,183164,0.74305,0.42424,0.90684,0.90182,0.84741,0.91564,0.71267,0.64973,0.33803,0.86356,0.0057925,0.0057925,0.0057925
87,185293,0.74453,0.42601,0.90601,0.90156,0.8485,0.916,0.71335,0.64877,0.33733,0.86307,0.005743,0.005743,0.005743
88,187399,0.74296,0.42471,0.90189,0.90243,0.84899,0.91652,0.71415,0.6477,0.33645,0.86229,0.0056935,0.0056935,0.0056935
89,189350,0.7392,0.42182,0.90468,0.90227,0.8499,0.91694,0.71477,0.64671,0.33563,0.86184,0.005644,0.005644,0.005644
90,191376,0.73957,0.42081,0.90279,0.90287,0.85031,0.91742,0.71555,0.64579,0.33472,0.86127,0.0055945,0.0055945,0.0055945
