epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
88,121225,0.65475,0.40097,0.85694,0.91871,0.83976,0.92247,0.74557,0.64484,0.36188,0.84003,0.001387,0.001387,0.001387
89,122328,0.65215,0.39828,0.85565,0.91896,0.84032,0.92297,0.74613,0.64422,0.36116,0.83978,0.001288,0.001288,0.001288
90,123431,0.65245,0.39785,0.85555,0.91929,0.84098,0.92343,0.74687,0.64355,0.36052,0.83952,0.001189,0.001189,0.001189
91,124535,0.6501,0.39611,0.85521,0.91959,0.84185,0.92396,0.74747,0.64303,0.35981,0.83929,0.00109,0.00109,0.00109
92,125638,0.6476,0.39216,0.85434,0.92006,0.8426,0.92445,0.74812,0.6425,0.35914,0.83904,0.000991,0.000991,0.000991
93,126742,0.64599,0.39094,0.85384,0.92018,0.84363,0.92499,0.74875,0.64189,0.35855,0.83878,0.000892,0.000892,0.000892
94,127845,0.64425,0.38836,0.85303,0.92009,0.84474,0.92551,0.74938,0.6413,0.35801,0.83853,0.000793,0.000793,0.000793
95,128950,0.64316,0.38735,0.85312,0.92035,0.84547,0.92599,0.75008,0.64077,0.35751,0.8383,0.000694,0.000694,0.000694
96,130053,0.64202,0.38574,0.85305,0.92117,0.84625,0.92647,0.75057,0.64026,0.35686,0.83808,0.000595,0.000595,0.000595
97,131158,0.6397,0.38168,0.85198,0.92127,0.8473,0.92688,0.75111,0.63983,0.3564,0.83788,0.000496,0.000496,0.000496
98,132260,0.63863,0.38053,0.85138,0.92224,0.84762,0.92734,0.75173,0.63934,0.35571,0.83763,0.000397,0.000397,0.000397
99,133363,0.63622,0.37829,0.85122,0.92254,0.84848,0.92783,0.75224,0.63901,0.35512,0.83744,0.000298,0.000298,0.000298
100,134466,0.63401,0.3756,0.85044,0.92273,0.84934,0.92831,0.75265,0.63871,0.35447,0.83725,0.000199,0.000199,0.000199
